id,id_note,id_lend,id_template_note,id_template_lend,stackable,tradable,droppable,members_only,name,value,weight,examine
6072,-1,-1,-1,-1,f,t,t,t,Tegid's soap,10,0,A bar of soap taken from Tegid.
6071,-1,-1,-1,-1,f,t,t,t,Mourner letter,1,0,A letter of recommendation.
6062,-1,-1,-1,-1,t,t,t,t,Bronze bolts (p++),3,0,Bronze crossbow bolts.
6061,-1,-1,-1,-1,t,t,t,t,Bronze bolts (p+),3,0,Bronze crossbow bolts.
6059,-1,-1,-1,-1,f,t,t,t,Scarecrow,1,0,This should scare the birds.
6058,-1,-1,-1,-1,f,t,t,t,Hay sack,1,0,A sack filled with hay. / <br /> This sack of hay has a bronze spear sticking through it.
6057,-1,-1,-1,-1,f,t,t,t,Hay sack,1,0,A sack filled with hay. / <br /> This sack of hay has a bronze spear sticking through it.
6055,6056,-1,-1,-1,f,t,t,t,Weeds,1,0,A handful of weeds.
6051,6052,-1,-1,-1,f,t,t,t,Magic roots,1,0,The roots of a magic tree.
6049,6050,-1,-1,-1,f,t,t,t,Yew roots,1,0,The roots of a yew tree
6047,6048,-1,-1,-1,f,t,t,t,Maple roots,1,0,The roots of the Maple tree.
6045,6046,-1,-1,-1,f,t,t,t,Willow roots,1,0,The roots of the Willow tree.
6043,6044,-1,-1,-1,f,t,t,t,Oak roots,1,0,The roots of the Oak tree.
6041,6042,-1,-1,-1,f,t,t,t,Pre-nature amulet,1,0,Strung with the root of a Magic Tree. If I enchant this it will become an amulet of nature.
6038,6039,-1,-1,-1,f,t,t,t,Magic string,1,0,I could use this to make jewellery.
6036,6037,-1,-1,-1,f,t,t,t,Plant cure,40,0,Use this on plants to cure disease.
6030,6031,-1,-1,-1,f,t,t,t,Leaves,1,0,A pile of leaves.
6028,6029,-1,-1,-1,f,t,t,t,Leaves,1,0,A pile of leaves.
6026,6027,-1,-1,-1,f,t,t,t,Leaves,1,0,A pile of leaves.
6024,6025,-1,-1,-1,f,t,t,t,Leaves,1,0,A pile of leaves.
6018,6019,-1,-1,-1,f,t,t,t,Poison ivy berries,65,0,"They look sweet and juicy, but only a fool would eat them."
6016,6017,-1,-1,-1,f,t,t,t,Cactus spine,1,0,Don\'t prick yourself with this.
6014,6015,-1,-1,-1,f,t,t,t,Rosemary,2,0,Some rosemary.
6012,6013,-1,-1,-1,f,t,t,t,Nasturtiums,4,0,A bunch of nasturtiums.
6010,6011,-1,-1,-1,f,t,t,t,Marigolds,1,0,A bunch of marigolds.
6008,6009,-1,-1,-1,f,t,t,t,Barley malt,4,0,A handful of barley malt.
6006,6007,-1,-1,-1,f,t,t,t,Barley,4,0,A handful of Barley.
6004,6005,-1,-1,-1,f,t,t,t,Bittercap mushroom,38,0,A bittercap mushroom
6000,6001,-1,-1,-1,f,t,t,t,Krandorian hops,10,0,A handful of Krandorian hops.
5998,5999,-1,-1,-1,f,t,t,t,Yanillian hops,7,0,A handful of Yanillian hops
5996,5997,-1,-1,-1,f,t,t,t,Asgarnian hops,5,0,A handful of Asgarnian hops.
5994,5995,-1,-1,-1,f,t,t,t,Hammerstone hops,4,0,A handful of Hammerstone hops.
5992,5993,-1,-1,-1,f,t,t,t,Apple mush,13,0,A bucket of apple mush.
5988,5989,-1,-1,-1,f,t,t,t,Cooked sweetcorn,9,0,Delicious cooked sweetcorn.
5986,5987,-1,-1,-1,f,t,t,t,Sweetcorn,9,0,Raw sweetcorn.
5984,5985,-1,-1,-1,f,t,t,t,Watermelon slice,16,0,A slice of watermelon.
5982,5983,-1,-1,-1,f,t,t,t,Watermelon,48,0,A juicy watermelon.
5980,5981,-1,-1,-1,f,t,t,t,Calquat fruit,54,0,This is the largest fruit I\'ve ever seen.
5978,5979,-1,-1,-1,f,t,t,t,Coconut shell,1,0,All the milk has been removed.
5976,5977,-1,-1,-1,f,t,t,t,Coconut,87,0,It\'s a coconut.
5974,5975,-1,-1,-1,f,t,t,t,Coconut,87,0,It\'s a coconut.
5972,5973,-1,-1,-1,f,t,t,t,Papaya fruit,64,0,Looks delicious.
5970,5971,-1,-1,-1,f,t,t,t,Curry leaf,19,0,I could make a spicy curry with this.
5968,5969,-1,-1,-1,f,t,t,t,Tomatoes (5),1,0,A basket filled with tomatoes.
5966,5967,-1,-1,-1,f,t,t,t,Tomatoes (4),1,0,A basket filled with tomatoes.
5964,5965,-1,-1,-1,f,t,t,t,Tomatoes (3),1,0,A basket filled with tomatoes.
5962,5963,-1,-1,-1,f,t,t,t,Tomatoes (2),1,0,A basket filled with tomatoes.
5960,5961,-1,-1,-1,f,t,t,t,Tomatoes (1),1,0,A basket filled with tomatoes.
5958,5959,-1,-1,-1,f,t,t,t,Antipoison++ (1),144,0,Xdoses of a super-strong antipoison potion.
5956,5957,-1,-1,-1,f,t,t,t,Antipoison++ (2),216,0,Xdoses of a super-strong antipoison potion.
5954,5955,-1,-1,-1,f,t,t,t,Antipoison++ (3),288,0,Xdoses of a super-strong antipoison potion.
5952,5953,-1,-1,-1,f,t,t,t,Antipoison++ (4),360,0,Xdoses of a super-strong antipoison potion.
5951,-1,-1,-1,-1,f,t,t,t,Antipoison++ (unf),14,0,A vial of coconut milk and an irit.
5949,5950,-1,-1,-1,f,t,t,t,Antipoison+ (1),144,0,N doses of extra-stong antipoison potion
5947,5948,-1,-1,-1,f,t,t,t,Antipoison+ (2),216,0,N doses of extra-stong antipoison potion
5945,5946,-1,-1,-1,f,t,t,t,Antipoison+ (3),288,0,N doses of extra-stong antipoison potion
5943,5944,-1,-1,-1,f,t,t,t,Antipoison+ (4),360,0,N doses of extra-stong antipoison potion
5942,-1,-1,-1,-1,f,t,t,t,Antipoison+ (unf),14,0,A vial of coconut milk and toadflax.
5939,-1,-1,-1,-1,f,t,t,t,Weapon poison++ (unf),14,0,A vial of coconut milk and some deadly nightshade.
5937,5938,-1,-1,-1,f,t,t,t,Weapon poison+,288,0,"A vial of extra-strong weapon poison, for spears and daggers."
5936,-1,-1,-1,-1,f,t,t,t,Weapon poison+ (unf),1,0,A vial of coconut milk and a cactus spine.
5935,6124,-1,-1,-1,f,t,t,t,Coconut milk,1,0,A vial filled with coconut milk.
5929,5930,-1,-1,-1,f,t,t,t,Cider (m4),1,0,This looks a good deal stronger than normal cider.
5927,5928,-1,-1,-1,f,t,t,t,Cider (m3),1,0,This looks a good deal stronger than normal cider.
5925,5926,-1,-1,-1,f,t,t,t,Cider (m2),1,0,This looks a good deal stronger than normal cider.
5923,5924,-1,-1,-1,f,t,t,t,Cider (m1),1,0,This looks a good deal stronger than normal cider.
5921,5922,-1,-1,-1,f,t,t,t,Slayer respite (m4),1,0,This looks a good deal stronger than normal Slayer\'s Respite.
5919,5920,-1,-1,-1,f,t,t,t,Slayer respite (m3),1,0,This looks a good deal stronger than normal Slayer\'s Respite.
5917,5918,-1,-1,-1,f,t,t,t,Slayer respite (m2),1,0,This looks a good deal stronger than normal Slayer\'s Respite.
5915,5916,-1,-1,-1,f,t,t,t,Slayer respite (m1),1,0,This looks a good deal stronger than normal Slayer\'s Respite.
5913,5914,-1,-1,-1,f,t,t,t,Chef's delight (m4),1,0,This looks a good deal stronger than normal Chef\'s Delight.
5657,-1,-1,-1,-1,t,t,t,t,Mithril knife (p+),27,0,A finely balanced throwing knife.
5911,5912,-1,-1,-1,f,t,t,t,Chef's delight (m3),1,0,This looks a good deal stronger than normal Chef\'s Delight.
5909,5910,-1,-1,-1,f,t,t,t,Chef's delight (m2),1,0,This looks a good deal stronger than normal Chef\'s Delight.
5907,5908,-1,-1,-1,f,t,t,t,Chef's delight (m1),1,0,This looks a good deal stronger than normal Chef\'s Delight.
5905,5906,-1,-1,-1,f,t,t,t,Axeman's folly (m4),1,0,This looks a good deal stronger than a normal Axeman\'s Folly.
5903,5904,-1,-1,-1,f,t,t,t,Axeman's folly (m3),1,0,This looks a good deal stronger than a normal Axeman\'s Folly.
5901,5902,-1,-1,-1,f,t,t,t,Axeman's folly (m2),1,0,This looks a good deal stronger than a normal Axeman\'s Folly.
5899,5900,-1,-1,-1,f,t,t,t,Axeman's folly (m1),1,0,This looks a good deal stronger than a normal Axeman\'s Folly.
3532,-1,-1,-1,-1,f,t,t,t,Clue scroll (hard),1,0,""
5897,5898,-1,-1,-1,f,t,t,t,M'light mead (m4),1,0,This looks a good deal stronger than normal Moonlight Mead.
5895,5896,-1,-1,-1,f,t,t,t,M'light mead (m3),1,0,This looks a good deal stronger than normal Moonlight Mead.
5893,5894,-1,-1,-1,f,t,t,t,M'light mead (m2),1,0,This looks a good deal stronger than normal Moonlight Mead.
5891,5892,-1,-1,-1,f,t,t,t,M'light mead (m1),1,0,This looks a good deal stronger than normal Moonlight Mead.
5889,5890,-1,-1,-1,f,t,t,t,Dragon bitter (m4),1,0,This looks a good deal stronger than normal Dragon Bitter.
5887,5888,-1,-1,-1,f,t,t,t,Dragon bitter (m3),1,0,This looks a good deal stronger than normal Dragon Bitter.
5885,5886,-1,-1,-1,f,t,t,t,Dragon bitter (m2),1,0,This looks a good deal stronger than normal Dragon Bitter.
5883,5884,-1,-1,-1,f,t,t,t,Dragon bitter (m1),1,0,This looks a good deal stronger than normal Dragon Bitter.
5881,5882,-1,-1,-1,f,t,t,t,Mind bomb (m4),1,0,This looks a good deal stronger than normal Wizards Mind Bomb.
5879,5880,-1,-1,-1,f,t,t,t,Mind bomb (m3),1,0,This looks a good deal stronger than normal Wizards Mind Bomb.
5877,5878,-1,-1,-1,f,t,t,t,Mind bomb (m2),1,0,This looks a good deal stronger than normal Wizards Mind Bomb.
5875,5876,-1,-1,-1,f,t,t,t,Mind bomb (m1),1,0,This looks a good deal stronger than normal Wizards Mind Bomb.
5865,5866,-1,-1,-1,f,t,t,t,Asgarnian ale (m4),1,0,This looks a good deal stronger than normal Asgarnian ale.
5863,5864,-1,-1,-1,f,t,t,t,Asgarnian ale (m3),1,0,This looks a good deal stronger than normal Asgarnian ale.
5861,5862,-1,-1,-1,f,t,t,t,Asgarnian ale (m2),1,0,This looks a good deal stronger than normal Asgarnian ale.
5859,5860,-1,-1,-1,f,t,t,t,Asgarnian ale (m1),1,0,This looks a good deal stronger than normal Asgarnian ale.
5857,5858,-1,-1,-1,f,t,t,t,Dwarven stout (m4),1,0,This looks a good deal stronger than normal dwarven stout.
5855,5856,-1,-1,-1,f,t,t,t,Dwarven stout (m3),1,0,This looks a good deal stronger than normal dwarven stout.
5853,5854,-1,-1,-1,f,t,t,t,Dwarven stout (m2),1,0,This looks a good deal stronger than normal dwarven stout.
5851,5852,-1,-1,-1,f,t,t,t,Dwarven stout (m1),1,0,This looks a good deal stronger than normal dwarven stout.
5841,5842,-1,-1,-1,f,t,t,t,Slayer's respite (4),1,0,Ale with bite.
5839,5840,-1,-1,-1,f,t,t,t,Slayer's respite (3),1,0,Ale with bite.
5837,5838,-1,-1,-1,f,t,t,t,Slayer's respite (2),1,0,Ale with bite.
5835,5836,-1,-1,-1,f,t,t,t,Slayer's respite (1),1,0,Ale with bite.
5833,5834,-1,-1,-1,f,t,t,t,Chef's delight (4),1,0,"A fruity, full-bodied ale."
5831,5832,-1,-1,-1,f,t,t,t,Chef's delight (3),1,0,"A fruity, full-bodied ale."
5829,5830,-1,-1,-1,f,t,t,t,Chef's delight (2),1,0,"A fruity, full-bodied ale."
5827,5828,-1,-1,-1,f,t,t,t,Chef's delight (1),1,0,"A fruity, full-bodied ale."
5825,5826,-1,-1,-1,f,t,t,t,Axeman's folly (4),1,0,This might help me chop harder.
5823,5824,-1,-1,-1,f,t,t,t,Axeman's folly (3),1,0,This might help me chop harder.
5821,5822,-1,-1,-1,f,t,t,t,Axeman's folly (2),1,0,This might help me chop harder.
5819,5820,-1,-1,-1,f,t,t,t,Axeman's folly (1),1,0,This might help me chop harder.
5817,5818,-1,-1,-1,f,t,t,t,Moonlight mead (4),1,0,A foul smelling brew.
5815,5816,-1,-1,-1,f,t,t,t,Moonlight mead (3),1,0,A foul smelling brew.
5813,5814,-1,-1,-1,f,t,t,t,Moonlight mead (2),1,0,A foul smelling brew.
5811,5812,-1,-1,-1,f,t,t,t,Moonlight mead (1),1,0,A foul smelling brew.
5801,5802,-1,-1,-1,f,t,t,t,Mind bomb (4),1,0,It\'s got strange bubbles in it.
5799,5800,-1,-1,-1,f,t,t,t,Mind bomb (3),1,0,It\'s got strange bubbles in it.
5797,5798,-1,-1,-1,f,t,t,t,Mind bomb (2),1,0,It\'s got strange bubbles in it.
5795,5796,-1,-1,-1,f,t,t,t,Mind bomb (1),1,0,It\'s got strange bubbles in it.
5793,5794,-1,-1,-1,f,t,t,t,Greenman's ale (4),1,0,A glass of frothy ale.
5791,5792,-1,-1,-1,f,t,t,t,Greenman's ale (3),1,0,A glass of frothy ale.
5789,5790,-1,-1,-1,f,t,t,t,Greenman's ale (2),1,0,A glass of frothy ale.
5787,5788,-1,-1,-1,f,t,t,t,Greenman's ale (1),1,0,A glass of frothy ale.
5785,5786,-1,-1,-1,f,t,t,t,Asgarnian ale (4),1,0,Probably the finest readily-available ale in Asgarnia.
5783,5784,-1,-1,-1,f,t,t,t,Asgarnian ale (3),1,0,Probably the finest readily-available ale in Asgarnia.
5781,5782,-1,-1,-1,f,t,t,t,Asgarnian ale (2),1,0,Probably the finest readily-available ale in Asgarnia.
5779,5780,-1,-1,-1,f,t,t,t,Asgarnian ale (1),1,0,Probably the finest readily-available ale in Asgarnia.
5777,5778,-1,-1,-1,f,t,t,t,Dwarven stout (4),1,0,A pint of thick dark beer.
5775,5776,-1,-1,-1,f,t,t,t,Dwarven stout (3),1,0,A pint of thick dark beer.
5773,5774,-1,-1,-1,f,t,t,t,Dwarven stout (2),1,0,A pint of thick dark beer.
5771,5772,-1,-1,-1,f,t,t,t,Dwarven stout (1),1,0,A pint of thick dark beer.
5769,5770,-1,-1,-1,f,t,t,t,Calquat keg,1,0,Sliced and hollowed out to form a keg.
5765,5766,-1,-1,-1,f,t,t,t,Mature cider,2,0,This looks a good deal stronger than normal cider.
5761,5762,-1,-1,-1,f,t,t,t,Slayer's respite (m),2,0,This looks a good deal stronger than normal Slayer\'s Respite.
5759,5760,-1,-1,-1,f,t,t,t,Slayer's respite,2,0,Ale with bite.
5757,5758,-1,-1,-1,f,t,t,t,Chef's delight (m),2,0,This looks a good deal stronger than normal Chef\'s Delight.
5755,5756,-1,-1,-1,f,t,t,t,Chef's delight,2,0,"A fruity, full-bodied ale."
5753,5754,-1,-1,-1,f,t,t,t,Axeman's folly (m),2,0,This looks a good deal stronger than a normal Axeman\'s Folly.
5751,5752,-1,-1,-1,f,t,t,t,Axeman's folly,2,0,This might help me chop harder.
5749,5750,-1,-1,-1,f,t,t,t,Moonlight mead (m),5,0,This looks a good deal stronger than normal Moonlight Mead.
5747,5748,-1,-1,-1,f,t,t,t,Dwarven stout (m),2,0,This looks a good deal stronger than normal dwarven stout.
3530,-1,-1,-1,-1,f,t,t,t,Clue scroll (hard),1,0,""
5745,5746,-1,-1,-1,f,t,t,t,Dragon bitter (m),2,0,This looks a good deal stronger than normal Dragon Bitter.
5741,5742,-1,-1,-1,f,t,t,t,Mature wmb,2,0,This looks a good deal stronger than normal Wizards Mind Bomb.
5739,5740,-1,-1,-1,f,t,t,t,Asgarnian ale (m),2,0,This looks a good deal stronger than normal Asgarnian ale.
5738,-1,-1,-1,-1,f,t,t,f,Woad leaf,1,0,A slightly bluish leaf.
5667,-1,-1,-1,-1,t,t,t,t,Rune knife (p++),166,0,A finely balanced throwing knife.
5666,-1,-1,-1,-1,t,t,t,t,Adamant knife (p++),66,0,A finely balanced throwing knife.
5665,-1,-1,-1,-1,t,t,t,t,Black knife (p++),18,0,A finely balanced throwing knife.
5664,-1,-1,-1,-1,t,t,t,t,Mithril knife (p++),27,0,A finely balanced throwing knife.
5663,-1,-1,-1,-1,t,t,t,t,Steel knife (p++),10,0,A finely balanced throwing knife.
5662,-1,-1,-1,-1,t,t,t,t,Iron knife (p++),3,0,A finely balanced throwing knife.
5661,-1,-1,-1,-1,t,t,t,t,Bronze knife (p++),1,0,A finely balanced throwing knife.
5660,-1,-1,-1,-1,t,t,t,t,Rune knife (p+),166,0,A finely balanced throwing knife.
5659,-1,-1,-1,-1,t,t,t,t,Adamant knife (p+),66,0,A finely balanced throwing knife.
5658,-1,-1,-1,-1,t,t,t,t,Black knife (p+),18,0,A finely balanced throwing knife.
5656,-1,-1,-1,-1,t,t,t,t,Steel knife (p+),10,0,A finely balanced throwing knife.
5655,-1,-1,-1,-1,t,t,t,t,Iron knife (p+),3,0,A finely balanced throwing knife.
5654,-1,-1,-1,-1,t,t,t,t,Bronze knife (p+),1,0,A finely balanced throwing knife.
5653,-1,-1,-1,-1,t,t,t,t,Rune javelin (p++),400,0,A rune tipped javelin.
5652,-1,-1,-1,-1,t,t,t,t,Adamant javelin (p++),160,0,An adamant tipped javelin.
5651,-1,-1,-1,-1,t,t,t,t,Mithril javelin (p++),64,0,A mithril tipped javelin.
5650,-1,-1,-1,-1,t,t,t,t,Steel javelin (p++),24,0,A steel-tipped javelin.
5649,-1,-1,-1,-1,t,t,t,t,Iron javelin (p++),6,0,An iron-tipped javelin.
5647,-1,-1,-1,-1,t,t,t,t,Rune javelin (p+),400,0,A rune tipped javelin.
5646,-1,-1,-1,-1,t,t,t,t,Adamant javelin (p+),160,0,An adamant tipped javelin.
5645,-1,-1,-1,-1,t,t,t,t,Mithril javelin (p+),64,0,A mithril tipped javelin.
5644,-1,-1,-1,-1,t,t,t,t,Steel javelin (p+),24,0,A steel-tipped javelin.
5643,-1,-1,-1,-1,t,t,t,t,Iron javelin (p+),6,0,An iron-tipped javelin.
5642,-1,-1,-1,-1,t,t,t,t,Bronze javelin (p+),4,0,A bronze-tipped javelin.
5641,-1,-1,-1,-1,t,t,t,t,Rune dart (p++),350,0,A deadly throwing dart with a rune tip.
5640,-1,-1,-1,-1,t,t,t,t,Adamant dart (p++),65,0,A deadly throwing dart with an adamantite tip.
5639,-1,-1,-1,-1,t,t,t,t,Mithril dart (p++),25,0,A deadly throwing dart with a mithril tip.
5638,-1,-1,-1,-1,t,t,t,t,Black dart (p++),18,0,A deadly throwing dart with a black tip.
5637,-1,-1,-1,-1,t,t,t,t,Steel dart (p++),10,0,A deadly throwing dart with a steel tip.
5636,-1,-1,-1,-1,t,t,t,t,Iron dart (p++),2,0,A deadly throwing dart with an iron tip.
5635,-1,-1,-1,-1,t,t,t,t,Bronze dart (p++),1,0,A deadly throwing dart with a bronze tip.
5634,-1,-1,-1,-1,t,t,t,t,Rune dart (p+),350,0,A deadly throwing dart with a rune tip.
5633,-1,-1,-1,-1,t,t,t,t,Adamant dart (p+),65,0,A deadly throwing dart with an adamantite tip.
5632,-1,-1,-1,-1,t,t,t,t,Mithril dart (p+),25,0,A deadly throwing dart with a mithril tip.
5631,-1,-1,-1,-1,t,t,t,t,Black dart (p+),18,0,A deadly throwing dart with a black tip.
5630,-1,-1,-1,-1,t,t,t,t,Steel dart (p+),10,0,A deadly throwing dart with a steel tip.
5629,-1,-1,-1,-1,t,t,t,t,Iron dart (p+),2,0,A deadly throwing dart with an iron tip.
5628,-1,-1,-1,-1,t,t,t,t,Bronze dart (p+),1,0,A deadly throwing dart with a bronze tip.
5627,-1,-1,-1,-1,t,t,t,t,Rune arrow (p++),400,0,Arrows with rune heads.
5626,-1,-1,-1,-1,t,t,t,t,Adamant arrow (p++),80,0,Arrows with adamantite heads.
5625,-1,-1,-1,-1,t,t,t,t,Mithril arrow (p++),32,0,Arrows with mithril heads.
5624,-1,-1,-1,-1,t,t,t,t,Steel arrow (p++),12,0,Arrows with steel heads.
5623,-1,-1,-1,-1,t,t,t,t,Iron arrow (p++),3,0,Arrows with iron heads.
5622,-1,-1,-1,-1,t,t,t,t,Bronze arrow (p++),1,0,Arrows with bronze heads.
5621,-1,-1,-1,-1,t,t,t,t,Rune arrow (p+),400,0,Arrows with rune heads.
5620,-1,-1,-1,-1,t,t,t,t,Adamant arrow (p+),80,0,Arrows with adamantite heads.
5619,-1,-1,-1,-1,t,t,t,t,Mithril arrow (p+),32,0,Arrows with mithril heads.
5618,-1,-1,-1,-1,t,t,t,t,Steel arrow (p+),12,0,Arrows with steel heads.
5617,-1,-1,-1,-1,t,t,t,t,Iron arrow (p+),3,0,Arrows with iron heads.
5616,-1,-1,-1,-1,t,t,t,t,Bronze arrow (p+),1,0,Arrows with bronze heads.
5615,-1,-1,-1,-1,f,t,t,t,Bonemeal,1,0,A pot of crushed [type of bones].
5610,-1,-1,-1,-1,f,t,t,t,Hourglass,1,0,There\'s not much sand left in the top half...
5606,-1,-1,-1,-1,f,t,t,f,Makeover voucher,1,0,I can exchange this for one free makeover with the makeover mage.
5604,-1,-1,-1,-1,f,t,t,t,Magnet,3,0,A very attractive magnet.
5602,-1,-1,-1,-1,f,t,t,t,Bronze wire,20,0,Useful for crafting items.
5588,-1,-1,-1,-1,f,t,t,t,Alchemical notes,1,0,Looks like a pretty boring read.
5582,-1,-1,-1,-1,f,t,t,t,Vial of liquid,1,0,A vial of something labelled Dihydrogen Monoxide.
5581,-1,-1,-1,-1,f,t,t,t,Nitrous oxide,1,0,A vial of something labelled \'Nitrous Oxide\'.
5580,-1,-1,-1,-1,f,t,t,t,Sodium chloride,1,0,A vial of something labelled \'Sodium Chloride\'.
5578,-1,-1,-1,-1,f,t,t,t,Acetic acid,1,0,A vial of something labelled \'Acetic Acid\'.
5561,-1,-1,-1,-1,f,t,t,t,Mystic jewel,1,0,I can escape the Maze with this!
5560,-1,-1,-1,-1,f,t,t,t,Stethoscope,10,0,A useful hearing aid.
5559,-1,-1,-1,-1,t,t,t,t,Flash powder,1,0,A small satchel of bright powder!
5558,-1,-1,-1,-1,t,t,t,t,Rogue kit,50,0,It can do almost anything!
5520,-1,-1,-1,-1,f,t,t,t,Abyssal book,10,0,Some research notes on abyssal space.
5516,5517,-1,-1,-1,f,t,t,t,Elemental talisman,500,0,A mysterious power emanates from the talisman...
5508,-1,-1,-1,-1,f,t,t,f,Book of folklore,1,0,A tatty old book belonging to the Wise Old Man of Draynor Village.
5507,-1,-1,-1,-1,f,t,t,f,Strange book,1,0,A tatty old book belonging to the Wise Old Man of Draynor Village.
5506,-1,-1,-1,-1,f,t,t,t,Old man's message,1,0,The Wise Old Man of Draynor Village asked you to take this to someone.
5504,5505,-1,-1,-1,f,t,t,t,Strawberry,17,0,A freshly picked strawberry.
5490,-1,-1,-1,-1,f,t,t,t,Orange seedling,1,0,An orange tree seed has been sown (and watered)in this plant pot.
5482,-1,-1,-1,-1,f,t,t,t,Orange seedling,1,0,An orange tree seed has been sown (and watered)in this plant pot.
5478,5479,-1,-1,-1,f,t,t,t,Cabbages (10),1,0,There are &lt;number of cabbages&gt; in this sack.
5476,5477,-1,-1,-1,f,t,t,t,Cabbages (9),1,0,There are &lt;number of cabbages&gt; in this sack.
5474,5475,-1,-1,-1,f,t,t,t,Cabbages (8),1,0,There are &lt;number of cabbages&gt; in this sack.
5472,5473,-1,-1,-1,f,t,t,t,Cabbages (7),1,0,There are &lt;number of cabbages&gt; in this sack.
5470,5471,-1,-1,-1,f,t,t,t,Cabbages (6),1,0,There are &lt;number of cabbages&gt; in this sack.
5468,5469,-1,-1,-1,f,t,t,t,Cabbages (5),1,0,There are &lt;number of cabbages&gt; in this sack.
5466,5467,-1,-1,-1,f,t,t,t,Cabbages (4),1,0,There are &lt;number of cabbages&gt; in this sack.
5464,5465,-1,-1,-1,f,t,t,t,Cabbages (3),1,0,There are &lt;number of cabbages&gt; in this sack.
5462,5463,-1,-1,-1,f,t,t,t,Cabbages (2),1,0,There are &lt;number of cabbages&gt; in this sack.
5460,5461,-1,-1,-1,f,t,t,t,Cabbages (1),1,0,There are &lt;number of cabbages&gt; in this sack.
5458,5459,-1,-1,-1,f,t,t,t,Onions (10),1,0,There are/is (1-10) onions in this sack.
5456,5457,-1,-1,-1,f,t,t,t,Onions (9),1,0,There are/is (1-10) onions in this sack.
5454,5455,-1,-1,-1,f,t,t,t,Onions (8),1,0,There are/is (1-10) onions in this sack.
5452,5453,-1,-1,-1,f,t,t,t,Onions (7),1,0,There are/is (1-10) onions in this sack.
5450,5451,-1,-1,-1,f,t,t,t,Onions (6),1,0,There are/is (1-10) onions in this sack.
5448,5449,-1,-1,-1,f,t,t,t,Onions (5),1,0,There are/is (1-10) onions in this sack.
5446,5447,-1,-1,-1,f,t,t,t,Onions (4),1,0,There are/is (1-10) onions in this sack.
5444,5445,-1,-1,-1,f,t,t,t,Onions (3),1,0,There are/is (1-10) onions in this sack.
5442,5443,-1,-1,-1,f,t,t,t,Onions (2),1,0,There are/is (1-10) onions in this sack.
5440,5441,-1,-1,-1,f,t,t,t,Onions (1),1,0,There are/is (1-10) onions in this sack.
5438,5439,-1,-1,-1,f,t,t,t,Potatoes (10),1,0,There are &lt;number of potatoes&gt; in this sack.
5436,5437,-1,-1,-1,f,t,t,t,Potatoes (9),1,0,There are &lt;number of potatoes&gt; in this sack.
5434,5435,-1,-1,-1,f,t,t,t,Potatoes (8),1,0,There are &lt;number of potatoes&gt; in this sack.
5432,5433,-1,-1,-1,f,t,t,t,Potatoes (7),1,0,There are &lt;number of potatoes&gt; in this sack.
5430,5431,-1,-1,-1,f,t,t,t,Potatoes (6),1,0,There are &lt;number of potatoes&gt; in this sack.
5428,5429,-1,-1,-1,f,t,t,t,Potatoes (5),1,0,There are &lt;number of potatoes&gt; in this sack.
5426,5427,-1,-1,-1,f,t,t,t,Potatoes (4),1,0,There are &lt;number of potatoes&gt; in this sack.
5424,5425,-1,-1,-1,f,t,t,t,Potatoes (3),1,0,There are &lt;number of potatoes&gt; in this sack.
5422,5423,-1,-1,-1,f,t,t,t,Potatoes (2),1,0,There are &lt;number of potatoes&gt; in this sack.
5420,5421,-1,-1,-1,f,t,t,t,Potatoes (1),1,0,There are &lt;number of potatoes&gt; in this sack.
5394,5395,-1,-1,-1,f,t,t,t,Oranges (4),1,0,A fruit basket filled with oranges
5392,5393,-1,-1,-1,f,t,t,t,Oranges (3),1,0,A fruit basket filled with oranges
5390,5391,-1,-1,-1,f,t,t,t,Oranges (2),1,0,A fruit basket filled with oranges
5388,5389,-1,-1,-1,f,t,t,t,Oranges (1),1,0,A fruit basket filled with oranges
5369,-1,-1,-1,-1,f,t,t,t,Spirit seedling,1,0,A spirit seedling is growing in this pot. It has been sown and watered.
5364,-1,-1,-1,-1,f,t,t,t,Oak seedling,1,0,An acorn has been sown and watered in this plant pot.
5363,-1,-1,-1,-1,f,t,t,t,Spirit seedling,1,0,A spirit seedling is growing in this pot. It has been sown and watered.
5358,-1,-1,-1,-1,f,t,t,t,Oak seedling,1,0,An acorn has been sown and watered in this plant pot.
5343,5344,-1,-1,-1,f,t,t,t,Seed dibber,6,0,Use this to plant seeds with.
5329,5330,-1,-1,-1,f,t,t,t,Secateurs,5,0,Good for pruning away diseased leaves.
5328,-1,-1,-1,-1,f,t,t,f,Spade head,1,0,I need to attach this to its handle.
5327,-1,-1,-1,-1,f,t,t,f,Spade handle,1,0,I need to attach this to its head.
5325,5326,-1,-1,-1,f,t,t,t,Gardening trowel,12,0,Not suitable for archaeological digs.
5078,-1,-1,-1,-1,f,t,t,t,Bird's egg,1,0,A green/red/blue bird\'s egg.
5077,-1,-1,-1,-1,f,t,t,t,Bird's egg,1,0,A green/red/blue bird\'s egg.
5076,-1,-1,-1,-1,f,t,t,t,Bird's egg,1,0,A green/red/blue bird\'s egg.
5075,-1,-1,-1,-1,f,t,t,t,Bird's nest,1,0,<b>Full:</b> <br />
5074,-1,-1,-1,-1,f,t,t,t,Bird's nest,1,0,<b>Full:</b> <br />
5073,-1,-1,-1,-1,f,t,t,t,Bird's nest,1,0,<b>Full:</b> <br />
