id_npc,id_item,chance,amount_minimum,amount_maximum,rare
4910,995,1,12,12,f
6050,2859,100,1,1,f
6051,2859,100,1,1,f
2033,526,100,1,1,f
839,2859,100,1,1,f
4939,1623,49,1,1,f
4939,1621,40,1,1,f
4939,1619,45,1,1,f
4939,1617,5,1,1,f
4939,1631,5,1,1,f
4939,562,56,4,4,f
4939,556,69,3,3,f
4939,554,68,3,7,f
4939,558,57,3,5,f
4939,559,59,3,3,f
4939,561,38,5,5,f
4939,563,64,2,2,f
4939,564,62,2,2,f
4939,1462,6,1,1,f
4939,3420,97,2,2,f
4939,6476,86,1,1,f
4939,995,80,1,1,f
4939,313,93,1,9,f
4939,29,61,1,1,f
4939,1917,61,1,1,f
4939,436,67,1,1,f
4939,441,65,6,6,f
4939,438,59,1,1,f
4939,592,70,1,1,f
4939,221,61,1,1,f
4939,2331,1,1,1,f
870,532,100,1,1,f
870,5294,99,1,1,f
870,5323,98,1,1,f
870,5293,81,1,1,f
870,5292,83,1,1,f
870,5100,61,1,1,f
870,5104,73,1,1,f
870,12176,73,1,1,f
870,5295,49,1,1,f
870,5300,7,1,1,f
878,526,100,1,1,f
878,1295,94,1,1,f
878,1141,82,1,1,f
878,1137,85,1,1,f
878,556,1,8,8,f
878,562,1,3,3,f
878,554,1,6,6,f
878,561,1,2,2,f
878,565,1,2,2,f
878,618,77,2,6,f
878,882,1,4,4,f
878,886,1,2,8,f
878,1448,66,1,1,f
878,440,87,1,1,f
2972,2347,57,1,1,f
2973,5318,80,1,4,f
2973,5320,61,3,3,f
2973,557,98,3,6,f
2973,562,34,1,1,f
2973,1339,50,1,1,f
2973,9140,93,2,2,f
2971,565,53,1,4,f
2971,1458,26,1,1,f
2971,884,91,1,2,f
2971,1947,41,1,1,f
2971,2347,57,1,1,f
2972,1203,80,1,1,f
2972,884,91,1,2,f
2972,1947,41,1,1,f
2971,1203,80,1,1,f
2971,1279,26,1,1,f
2971,9140,93,2,2,f
2971,886,70,1,11,f
2971,618,77,1,667,f
2971,440,40,1,1,f
2971,1987,75,3,3,f
2971,1115,35,1,1,f
2972,526,100,1,1,f
2972,1458,26,1,1,f
2972,1339,50,1,1,f
2972,1279,26,1,1,f
2972,882,63,1,5,f
2972,9140,93,2,2,f
2972,886,70,1,11,f
2972,199,66,1,1,f
2972,618,77,1,667,f
2972,440,40,1,1,f
2972,1987,75,3,3,f
2972,1115,35,1,1,f
2972,2353,30,1,1,f
2973,526,100,1,1,f
2973,5319,94,4,4,f
2973,5324,88,4,4,f
2973,5322,80,3,4,f
2973,5323,40,1,3,f
2973,5321,2,2,2,f
2973,556,63,6,6,f
2973,554,87,2,2,f
2973,565,53,1,4,f
2973,561,39,1,1,f
2973,1446,84,1,1,f
2973,1458,26,1,1,f
2973,1203,80,1,1,f
852,532,100,1,1,f
852,5292,1,1,1,f
852,5294,1,1,1,f
852,5311,1,1,1,f
852,5106,1,1,1,f
2973,1279,26,1,1,f
2973,882,63,1,5,f
2971,554,87,2,2,f
978,526,100,1,1,f
4941,526,100,1,1,f
2971,561,39,1,1,f
2971,562,34,1,1,f
2971,1446,84,1,1,f
2971,882,63,1,5,f
2971,199,66,1,1,f
852,5100,1,1,1,f
852,5321,1,1,1,f
852,5302,1,1,1,f
852,5304,1,1,1,f
5174,532,100,1,1,f
5174,5292,1,1,1,f
5174,5294,1,1,1,f
5174,5311,1,1,1,f
5174,5106,1,1,1,f
5174,5100,1,1,1,f
5174,5321,1,1,1,f
5174,5302,1,1,1,f
5174,5304,1,1,1,f
2973,884,91,1,2,f
2973,886,70,1,11,f
2973,618,77,1,667,f
2973,440,40,1,1,f
2973,1987,75,3,3,f
2973,2347,57,1,1,f
2973,1115,35,1,1,f
2973,2353,30,1,1,f
3228,526,100,1,1,f
3228,5318,80,1,4,f
3228,5319,94,4,4,f
3228,5324,88,4,4,f
3229,565,53,1,4,f
3229,561,39,1,1,f
3229,562,34,1,1,f
3229,1446,84,1,1,f
3229,1458,26,1,1,f
3229,1203,80,1,1,f
3229,1339,50,1,1,f
3229,1279,26,1,1,f
3229,882,63,1,5,f
3229,884,91,1,2,f
3229,9140,93,2,2,f
3229,886,70,1,11,f
3229,199,66,1,1,f
3229,618,77,1,667,f
3229,440,40,1,1,f
3229,1987,75,3,3,f
3229,2347,57,1,1,f
3229,1115,35,1,1,f
3229,2353,30,1,1,f
3230,526,100,1,1,f
3228,5322,80,3,4,f
3228,5320,61,3,3,f
3228,5323,40,1,3,f
3228,5321,2,2,2,f
3228,556,63,6,6,f
3228,557,98,3,6,f
3228,554,87,2,2,f
3228,565,53,1,4,f
3228,561,39,1,1,f
3228,562,34,1,1,f
3228,1446,84,1,1,f
3228,1458,26,1,1,f
3228,1203,80,1,1,f
3228,1339,50,1,1,f
3228,1279,26,1,1,f
2973,199,66,1,1,f
2973,1947,41,1,1,f
3228,882,63,1,5,f
3228,884,91,1,2,f
3228,9140,93,2,2,f
3228,886,70,1,11,f
3228,199,66,1,1,f
3228,1947,41,1,1,f
3228,618,77,1,667,f
3228,440,40,1,1,f
3228,1987,75,3,3,f
3228,2347,57,1,1,f
3228,2353,30,1,1,f
3229,526,100,1,1,f
912,526,100,1,1,f
912,7400,10,1,1,f
912,7399,10,1,1,f
912,7398,10,1,1,f
912,6919,7,1,1,f
912,6916,7,1,1,f
912,6924,7,1,1,f
912,6922,7,1,1,f
912,6920,7,1,1,f
912,6889,5,1,1,f
912,995,15,6000,12000,f
913,526,100,1,1,f
913,7400,10,1,1,f
913,7399,10,1,1,f
913,7398,10,1,1,f
913,6919,7,1,1,f
913,6916,7,1,1,f
913,6924,7,1,1,f
3229,5318,80,1,4,f
3229,5319,94,4,4,f
3229,5324,88,4,4,f
3229,5322,80,3,4,f
3229,5320,61,3,3,f
3229,5323,40,1,3,f
3229,5321,2,2,2,f
3229,556,63,6,6,f
3229,557,98,3,6,f
3229,554,87,2,2,f
3240,1440,62,1,1,f
3240,1139,94,1,1,f
3240,436,81,1,1,f
3240,1203,1,1,1,f
3240,1965,94,1,1,f
3240,313,90,1,1,f
5025,882,1,7,7,f
5025,877,91,2,7,f
5025,562,1,2,4,f
5025,557,1,4,4,f
5025,554,1,6,6,f
5025,558,1,9,9,f
5025,199,76,1,1,f
5025,201,81,1,1,f
5025,203,85,1,1,f
5025,205,82,1,1,f
5025,207,66,1,1,f
913,6922,7,1,1,f
913,6920,7,1,1,f
913,6889,5,1,1,f
913,995,15,6000,12000,f
914,526,100,1,1,f
914,7400,10,1,1,f
914,7399,10,1,1,f
914,7398,10,1,1,f
914,6919,7,1,1,f
914,6916,7,1,1,f
914,6924,7,1,1,f
914,6922,7,1,1,f
914,6920,7,1,1,f
914,6889,5,1,1,f
914,995,15,6000,12000,f
931,526,100,1,1,f
3240,882,1,7,7,f
3240,877,91,2,7,f
3240,562,1,2,4,f
3240,557,1,4,4,f
3240,554,1,6,6,f
3240,558,1,9,9,f
3240,199,76,1,1,f
3240,201,81,1,1,f
3240,203,85,1,1,f
3240,205,82,1,1,f
3240,207,66,1,1,f
3240,209,61,1,1,f
3240,211,57,1,1,f
3240,213,57,1,1,f
3240,215,67,1,1,f
3240,2485,69,1,1,f
3240,217,70,1,1,f
3240,618,1,3,25,f
5025,209,61,1,1,f
5025,211,57,1,1,f
5025,213,57,1,1,f
5025,215,67,1,1,f
5025,2485,69,1,1,f
5025,217,70,1,1,f
5025,618,1,3,25,f
5025,1440,62,1,1,f
5025,1139,94,1,1,f
5025,436,81,1,1,f
5025,1203,1,1,1,f
5025,1965,94,1,1,f
5025,313,90,1,1,f
5048,882,1,7,7,f
5048,877,91,2,7,f
5048,562,1,2,4,f
5048,557,1,4,4,f
5048,554,1,6,6,f
5048,558,1,9,9,f
5048,199,76,1,1,f
5048,201,81,1,1,f
5048,203,85,1,1,f
5048,205,82,1,1,f
5048,207,66,1,1,f
5048,209,61,1,1,f
5048,211,57,1,1,f
5048,213,57,1,1,f
5048,215,67,1,1,f
5048,2485,69,1,1,f
5048,217,70,1,1,f
5048,618,1,3,25,f
5048,1440,62,1,1,f
5048,1139,94,1,1,f
5048,436,81,1,1,f
5048,1203,1,1,1,f
5048,1965,94,1,1,f
5048,313,90,1,1,f
5088,526,100,1,1,f
5088,10129,100,1,1,f
998,526,50,1,1,f
999,526,50,1,1,f
1000,526,50,1,1,f
1002,526,100,1,1,f
1002,1033,100,1,1,f
3711,856,35,10,25,f
1007,526,100,1,1,f
1007,1397,57,1,1,f
1007,1399,58,1,1,f
1007,1393,72,1,1,f
1007,1395,68,1,1,f
1007,1033,72,1,1,f
1007,556,79,60,192,f
1007,565,70,8,8,f
1007,564,65,25,25,f
1007,560,60,45,45,f
1007,557,85,79,107,f
1007,554,97,51,189,f
1007,563,66,9,9,f
1007,561,61,12,28,f
1007,555,84,86,146,f
1007,618,97,77,240,f
1019,592,100,1,1,f
1019,209,70,1,1,f
1019,211,53,1,1,f
1019,199,93,1,1,f
1019,207,62,1,1,f
1019,201,81,1,1,f
1019,205,80,1,1,f
1019,203,98,1,1,f
1019,215,64,1,1,f
1019,2485,32,1,1,f
1019,217,50,1,1,f
1019,213,25,1,1,f
1019,554,93,1,10,f
1019,562,77,2,2,f
1018,2138,100,1,1,f
1018,314,94,5,15,f
1403,526,100,1,1,f
1403,2138,100,1,1,f
1403,314,94,5,15,f
2312,526,100,1,1,f
2312,2138,100,1,1,f
2312,314,94,5,15,f
1016,526,100,1,1,f
1016,2876,100,1,1,f
1016,314,100,1,11,f
1550,526,100,1,1,f
1550,2876,100,1,1,f
1550,314,100,1,11,f
1018,526,100,1,1,f
1019,560,63,1,1,f
1019,561,56,2,2,f
1019,563,55,1,1,f
1019,565,59,1,1,f
1019,1623,95,1,1,f
1019,1621,68,1,1,f
1019,1619,59,1,1,f
1019,1617,42,1,1,f
1019,1631,6,1,1,f
1019,618,81,1,12,f
1019,1387,91,1,1,f
1019,1452,56,1,1,f
1021,995,96,12,12,f
1021,1623,52,1,1,f
1021,1621,28,1,1,f
1021,1619,40,1,1,f
1021,1617,33,1,1,f
1021,830,9,5,5,f
1021,556,98,5,15,f
1021,562,58,2,2,f
1021,561,55,2,2,f
1021,563,59,1,1,f
1021,560,71,1,1,f
1021,565,55,1,1,f
1021,199,66,1,1,f
1021,201,70,1,1,f
1021,205,61,1,1,f
1021,207,60,1,1,f
1021,209,73,1,1,f
1021,211,72,1,1,f
1021,213,72,1,1,f
1021,215,59,1,1,f
1021,2485,59,1,1,f
1021,217,66,1,1,f
1022,227,100,1,1,f
1022,199,79,1,1,f
1022,201,86,1,1,f
1022,203,90,1,1,f
1022,205,96,1,1,f
1022,207,57,1,1,f
1022,209,74,1,1,f
1022,211,73,1,1,f
1022,213,55,1,1,f
1022,215,66,1,1,f
1022,2485,72,1,1,f
1022,217,41,1,1,f
1022,555,99,1,15,f
1022,563,1,1,1,f
1022,561,1,2,2,f
1022,560,1,1,1,f
1022,562,1,2,2,f
1022,565,27,1,1,f
1022,1623,44,1,1,f
1022,1621,52,1,1,f
1022,1619,28,1,1,f
1022,1617,36,1,1,f
1022,995,86,12,12,f
1022,1383,47,1,1,f
1022,1452,6,1,1,f
1022,830,2,5,5,f
1023,562,94,3,3,f
1023,560,79,2,2,f
1023,557,66,4,4,f
1023,565,63,1,4,f
1023,5281,70,1,1,f
1023,5294,66,1,1,f
1023,5297,58,1,1,f
1023,5104,65,1,1,f
1023,5100,62,1,1,f
1023,5292,59,1,1,f
1023,5106,73,1,1,f
1023,5323,68,1,1,f
1023,5293,55,1,1,f
1023,5296,63,1,1,f
1023,5105,58,1,1,f
1023,5311,66,1,1,f
1023,5280,48,1,1,f
1023,5298,35,1,1,f
1023,5321,26,1,1,f
1023,12176,32,1,1,f
1023,5299,52,1,1,f
1023,5302,2,1,1,f
1023,5304,1,1,1,f
1023,5295,8,1,1,f
1023,5300,1,1,1,f
1023,201,86,1,1,f
1023,207,70,1,1,f
1023,203,71,1,1,f
1023,199,57,1,1,f
1023,205,58,1,1,f
1023,209,40,1,1,f
1023,213,28,1,1,f
1023,211,46,1,1,f
1023,215,47,1,1,f
1023,2485,8,1,1,f
1023,995,97,15,15,f
1023,1623,54,1,1,f
1023,1621,40,1,1,f
1023,1619,51,1,1,f
1023,1440,34,1,1,f
1023,1462,4,1,1,f
1023,1617,4,1,1,f
1220,3325,100,1,1,f
1220,1361,64,1,1,f
1220,1249,5,1,1,f
1220,562,94,3,3,f
1220,560,79,2,2,f
1220,557,66,4,4,f
1220,565,63,1,4,f
1220,5281,70,1,1,f
1220,5294,66,1,1,f
1220,5297,58,1,1,f
1220,5104,65,1,1,f
1220,5100,62,1,1,f
1220,5292,59,1,1,f
1220,5282,62,1,1,f
1220,5323,68,1,1,f
1220,5293,55,1,1,f
1220,5296,63,1,1,f
1220,5105,58,1,1,f
1220,5311,66,1,1,f
1220,5280,48,1,1,f
1220,5298,35,1,1,f
1220,5321,26,1,1,f
1220,12176,32,1,1,f
1220,5299,52,1,1,f
1220,5302,2,1,1,f
1220,5301,5,1,1,f
1220,5295,8,1,1,f
1220,5300,1,1,1,f
1220,201,86,1,1,f
1220,207,70,1,1,f
1220,203,71,1,1,f
1220,199,57,1,1,f
1220,205,58,1,1,f
1220,209,40,1,1,f
1220,213,28,1,1,f
1220,211,46,1,1,f
1220,215,47,1,1,f
1220,217,1,1,1,f
1023,830,41,5,5,f
1023,1249,5,1,1,f
1220,1440,34,1,1,f
1220,1462,4,1,1,f
1220,1617,4,1,1,f
1223,3325,100,1,1,f
1223,1361,64,1,1,f
1223,830,41,5,5,f
1223,1249,5,1,1,f
1223,562,94,3,3,f
1223,557,66,4,4,f
1223,565,63,1,4,f
1223,5281,70,1,1,f
1223,5294,66,1,1,f
1223,5297,58,1,1,f
1223,5104,65,1,1,f
1223,5100,62,1,1,f
1223,5292,59,1,1,f
1223,5282,62,1,1,f
1223,5106,73,1,1,f
1223,5323,68,1,1,f
1223,5293,55,1,1,f
1223,5105,58,1,1,f
1223,5311,66,1,1,f
1223,5280,48,1,1,f
1223,5298,35,1,1,f
1223,5321,26,1,1,f
1223,12176,32,1,1,f
1223,5299,52,1,1,f
1223,5302,2,1,1,f
1223,5301,5,1,1,f
1223,5304,1,1,1,f
1223,5295,8,1,1,f
1223,5300,1,1,1,f
1223,207,70,1,1,f
1223,203,71,1,1,f
1223,199,57,1,1,f
1223,205,58,1,1,f
1223,209,40,1,1,f
1223,213,28,1,1,f
1223,211,46,1,1,f
1223,215,47,1,1,f
1223,217,1,1,1,f
1223,2485,8,1,1,f
1223,995,97,15,15,f
1223,1623,54,1,1,f
1223,1619,51,1,1,f
1223,1440,34,1,1,f
1223,1462,4,1,1,f
1223,1617,4,1,1,f
1225,3325,100,1,1,f
1225,1361,64,1,1,f
1225,830,41,5,5,f
1225,1249,5,1,1,f
1225,562,94,3,3,f
1225,560,79,2,2,f
1225,565,63,1,4,f
1225,5281,70,1,1,f
1225,5294,66,1,1,f
1225,5297,58,1,1,f
1225,5104,65,1,1,f
1225,5100,62,1,1,f
1225,5292,59,1,1,f
1225,5282,62,1,1,f
1225,5106,73,1,1,f
1225,5323,68,1,1,f
1225,5293,55,1,1,f
1225,5296,63,1,1,f
1225,5311,66,1,1,f
1225,5280,48,1,1,f
1225,5298,35,1,1,f
1225,5321,26,1,1,f
1225,12176,32,1,1,f
1225,5299,52,1,1,f
1225,5302,2,1,1,f
1225,5301,5,1,1,f
1225,5304,1,1,1,f
1225,5295,8,1,1,f
1225,5300,1,1,1,f
1225,201,86,1,1,f
1225,203,71,1,1,f
1225,199,57,1,1,f
1225,205,58,1,1,f
1225,209,40,1,1,f
1225,213,28,1,1,f
1225,211,46,1,1,f
1225,215,47,1,1,f
1225,217,1,1,1,f
1225,2485,8,1,1,f
1225,995,97,15,15,f
1225,1623,54,1,1,f
1225,1621,40,1,1,f
1225,1440,34,1,1,f
1225,1462,4,1,1,f
1225,1617,4,1,1,f
6214,3325,100,1,1,f
6214,1361,64,1,1,f
6214,830,41,5,5,f
6214,1249,5,1,1,f
6214,562,94,3,3,f
6214,560,79,2,2,f
6214,557,66,4,4,f
6214,5281,70,1,1,f
6214,5294,66,1,1,f
6214,5297,58,1,1,f
6214,5104,65,1,1,f
6214,5100,62,1,1,f
6214,5292,59,1,1,f
6214,5282,62,1,1,f
6214,5106,73,1,1,f
6214,5323,68,1,1,f
6214,5293,55,1,1,f
6214,5296,63,1,1,f
6214,5105,58,1,1,f
6214,5280,48,1,1,f
6214,5298,35,1,1,f
6214,5321,26,1,1,f
6214,12176,32,1,1,f
6214,5299,52,1,1,f
6214,5302,2,1,1,f
6214,5301,5,1,1,f
6214,5304,1,1,1,f
6214,5295,8,1,1,f
6214,5300,1,1,1,f
6214,201,86,1,1,f
6214,207,70,1,1,f
6214,199,57,1,1,f
1220,1621,40,1,1,f
1220,1619,51,1,1,f
1028,1755,92,1,1,f
6214,1617,4,1,1,f
1028,1734,93,1,1,f
1028,1733,86,1,1,f
1028,946,93,1,1,f
1028,1985,88,1,1,f
1028,2347,81,1,1,f
1028,1759,77,1,1,f
1028,1927,64,1,1,f
1028,319,62,1,1,f
1028,1779,70,1,1,f
1028,7170,70,1,1,f
1028,401,72,1,1,f
1028,1438,58,1,1,f
1028,2355,27,1,1,f
1028,1607,40,1,1,f
1028,1743,33,1,1,f
1028,379,42,1,1,f
6055,1755,92,1,1,f
6055,1734,93,1,1,f
6055,1733,86,1,1,f
6055,946,93,1,1,f
6055,2347,81,1,1,f
6055,1759,77,1,1,f
6055,1927,64,1,1,f
6055,319,62,1,1,f
6055,2007,62,1,1,f
6055,1779,70,1,1,f
6055,7170,70,1,1,f
6055,401,72,1,1,f
6055,1438,58,1,1,f
6055,2355,27,1,1,f
6055,1607,40,1,1,f
6055,1743,33,1,1,f
1029,1353,70,1,1,f
1029,855,33,1,1,f
1029,1097,37,1,1,f
1029,1157,44,1,1,f
1029,361,87,1,1,f
1029,1901,99,1,1,f
1029,2293,74,1,1,f
1029,7178,73,1,1,f
1029,247,67,1,1,f
1029,1539,79,5,5,f
1029,1784,80,4,4,f
1029,1523,98,1,1,f
1029,5970,88,1,1,f
1029,453,57,1,1,f
1029,1777,67,1,1,f
1029,231,72,1,1,f
1029,1761,58,1,1,f
1029,8778,30,1,1,f
1029,133,47,1,1,f
1029,2359,47,1,1,f
6056,1353,70,1,1,f
6056,855,33,1,1,f
6056,1097,37,1,1,f
6056,1157,44,1,1,f
6056,1901,99,1,1,f
6056,2293,74,1,1,f
6056,7178,73,1,1,f
6056,247,67,1,1,f
6056,1539,79,5,5,f
6056,1784,80,4,4,f
6056,1523,98,1,1,f
6056,7936,87,1,1,f
6056,5970,88,1,1,f
6056,453,57,1,1,f
6056,1777,67,1,1,f
6056,231,72,1,1,f
6056,8778,30,1,1,f
6056,133,47,1,1,f
6056,2359,47,1,1,f
1030,365,98,1,1,f
1030,361,90,1,1,f
1030,2011,87,1,1,f
1030,2327,76,1,1,f
1030,1897,78,1,1,f
1030,2293,99,1,1,f
1030,1883,55,1,1,f
1030,247,58,1,1,f
1030,380,73,4,4,f
1030,7170,69,1,1,f
1030,526,50,1,1,f
1030,7178,65,1,1,f
1030,7188,55,1,1,f
1030,10137,37,5,5,f
1030,7179,32,6,6,f
1030,374,35,3,3,f
1030,10136,26,1,1,f
1030,5406,1,1,1,f
1030,2007,82,1,1,f
1030,5970,94,1,1,f
1030,3145,70,2,2,f
6057,365,98,1,1,f
6057,361,90,1,1,f
6057,2011,87,1,1,f
6057,2327,76,1,1,f
6057,1897,78,1,1,f
6057,2293,99,1,1,f
6057,1883,55,1,1,f
6057,247,58,1,1,f
6057,380,73,4,4,f
6057,386,69,3,3,f
6057,7170,69,1,1,f
6057,526,50,1,1,f
6057,7188,55,1,1,f
6057,10137,37,5,5,f
6057,7179,32,6,6,f
6057,374,35,3,3,f
6057,10136,26,1,1,f
6057,5406,1,1,1,f
6057,2007,82,1,1,f
6057,5970,94,1,1,f
6057,3145,70,2,2,f
6057,3143,64,2,2,f
1031,5535,97,1,1,f
1031,557,90,32,32,f
1031,1440,99,1,1,f
1031,5104,90,2,2,f
1031,2353,57,1,1,f
1031,444,63,1,1,f
1031,237,62,1,1,f
1031,453,64,6,6,f
1031,1784,68,4,4,f
1031,1273,70,1,1,f
1031,5311,61,2,2,f
1031,5294,74,2,2,f
1031,447,58,1,1,f
1031,448,25,3,3,f
1031,1606,27,2,2,f
1052,1189,90,1,1,f
1052,1420,82,1,1,f
1052,199,89,1,1,f
1052,201,83,1,1,f
1052,203,82,1,1,f
1052,205,97,1,1,f
1052,207,59,1,1,f
1052,209,64,1,1,f
1052,211,55,1,1,f
1052,213,58,1,1,f
6058,453,64,6,6,f
6058,1784,68,4,4,f
6058,1273,70,1,1,f
6058,5294,74,2,2,f
6058,447,58,1,1,f
6058,448,25,3,3,f
6058,6035,44,2,2,f
6058,1606,27,2,2,f
6058,1442,33,1,1,f
6058,1603,5,1,1,f
1032,562,92,4,4,f
1032,555,85,13,30,f
1032,558,91,25,25,f
1032,556,96,25,60,f
1032,559,99,28,60,f
1032,1448,90,1,1,f
1032,7937,84,1,20,f
1032,1436,1,20,20,f
1032,564,1,4,4,f
1032,4695,81,4,4,f
1032,4696,93,4,4,f
1032,4698,80,4,4,f
1032,4694,88,4,4,f
1032,4699,78,4,4,f
1032,4697,86,4,4,f
1032,565,1,7,7,f
1032,566,1,11,11,f
1032,561,1,13,13,f
1032,560,1,13,13,f
1032,1442,56,1,1,f
1032,1778,1,92,92,f
6059,562,92,4,4,f
6059,555,85,13,30,f
6059,558,91,25,25,f
6059,556,96,25,60,f
6059,559,99,28,60,f
6059,554,83,50,50,f
6059,1448,90,1,1,f
6059,7937,84,1,20,f
6059,564,1,4,4,f
6059,4695,81,4,4,f
6059,4696,93,4,4,f
6059,4698,80,4,4,f
6059,4694,88,4,4,f
6059,4699,78,4,4,f
6059,4697,86,4,4,f
6059,565,1,7,7,f
6059,566,1,11,11,f
6059,563,1,13,13,f
6059,561,1,13,13,f
6059,560,1,13,13,f
6059,1778,1,92,92,f
1034,5100,1,1,1,f
1034,5104,90,1,1,f
1034,5281,1,1,1,f
1034,5294,1,1,1,f
1034,5295,1,1,1,f
1034,5297,1,1,1,f
1034,5299,1,1,1,f
1034,5298,1,5,5,f
1034,5303,1,1,1,f
1034,5304,1,1,1,f
1034,5313,1,1,1,f
1034,5285,1,1,1,f
1034,204,93,4,4,f
1034,3051,67,1,1,f
1034,220,64,2,2,f
1034,5974,1,1,1,f
1034,6016,70,1,1,f
1034,1513,61,1,1,f
1034,444,76,1,1,f
1034,254,97,4,4,f
6061,5100,1,1,1,f
6061,5104,90,1,1,f
6061,5281,1,1,1,f
6061,5295,1,1,1,f
6061,5297,1,1,1,f
6061,5299,1,1,1,f
6061,5298,1,5,5,f
6061,5303,1,1,1,f
6061,5304,1,1,1,f
6061,5313,1,1,1,f
6061,5286,1,1,1,f
6061,5285,1,1,1,f
6061,204,93,4,4,f
6061,3051,67,1,1,f
6061,220,64,2,2,f
6061,6016,70,1,1,f
6061,1513,61,1,1,f
6061,444,76,1,1,f
6061,254,97,4,4,f
1035,1347,63,1,1,f
1035,1682,1,3,3,f
1035,1732,65,3,3,f
1035,2569,57,3,3,f
1035,2571,64,5,5,f
1035,4097,1,1,1,f
1035,4095,1,1,1,f
1035,1215,1,1,1,f
1035,1333,61,1,1,f
1035,1185,59,1,1,f
1035,5541,92,1,1,f
1035,526,50,2,2,f
1035,1602,61,4,4,f
1035,1748,67,6,6,f
1035,993,63,1,1,f
1035,5287,1,1,1,f
1035,5300,1,1,1,f
1035,5304,1,1,1,f
1035,1603,59,1,1,f
6062,1347,63,1,1,f
6062,1682,1,3,3,f
6062,1732,65,3,3,f
6062,2569,57,3,3,f
6062,2571,64,5,5,f
6062,4097,1,1,1,f
6062,4095,1,1,1,f
6062,1215,1,1,1,f
6062,3391,70,1,1,f
6062,1333,61,1,1,f
6062,1185,59,1,1,f
6062,526,50,2,2,f
1052,2485,68,1,1,f
1052,554,1,1,1,f
1052,562,1,1,1,f
1052,564,1,1,1,f
1052,559,1,1,1,f
1052,556,1,1,1,f
1052,1462,36,1,1,f
1052,995,87,1,1,f
1052,313,94,1,1,f
1052,221,91,1,1,f
1052,438,79,1,1,f
1052,29,97,1,1,f
1052,1623,73,1,1,f
1052,1619,70,1,1,f
1052,1617,67,1,1,f
1052,7218,1,1,1,f
1053,830,55,1,1,f
1053,1189,90,1,1,f
1053,1203,1,1,1,f
1053,1420,82,1,1,f
1053,199,89,1,1,f
1053,201,83,1,1,f
1053,205,97,1,1,f
1053,207,59,1,1,f
1053,209,64,1,1,f
1053,211,55,1,1,f
1053,213,58,1,1,f
1053,215,74,1,1,f
1053,2485,68,1,1,f
1053,217,66,1,1,f
1053,554,1,1,1,f
1053,562,1,1,1,f
1053,564,1,1,1,f
1053,559,1,1,1,f
1053,1462,36,1,1,f
1053,995,87,1,1,f
1053,313,94,1,1,f
1053,221,91,1,1,f
1053,438,79,1,1,f
1053,29,97,1,1,f
1053,1623,73,1,1,f
1053,1621,55,1,1,f
1053,1619,70,1,1,f
1053,1617,67,1,1,f
1053,7218,1,1,1,f
3606,830,55,1,1,f
3606,1189,90,1,1,f
3606,1203,1,1,1,f
3606,1420,82,1,1,f
3606,199,89,1,1,f
3606,201,83,1,1,f
3606,203,82,1,1,f
3606,205,97,1,1,f
3606,207,59,1,1,f
3606,209,64,1,1,f
3606,211,55,1,1,f
3606,215,74,1,1,f
3606,2485,68,1,1,f
3606,217,66,1,1,f
3606,554,1,1,1,f
3606,562,1,1,1,f
3606,564,1,1,1,f
3606,559,1,1,1,f
3606,556,1,1,1,f
3606,1462,36,1,1,f
3606,995,87,1,1,f
3606,313,94,1,1,f
3606,221,91,1,1,f
3606,29,97,1,1,f
3606,1623,73,1,1,f
3606,1621,55,1,1,f
3606,1619,70,1,1,f
3606,1617,67,1,1,f
3606,7218,1,1,1,f
3607,830,55,1,1,f
3607,1189,90,1,1,f
3607,1203,1,1,1,f
3607,199,89,1,1,f
3607,201,83,1,1,f
3607,203,82,1,1,f
3607,205,97,1,1,f
3607,207,59,1,1,f
3607,209,64,1,1,f
3607,211,55,1,1,f
3607,213,58,1,1,f
3607,215,74,1,1,f
3607,2485,68,1,1,f
3607,217,66,1,1,f
3607,554,1,1,1,f
3607,564,1,1,1,f
3607,559,1,1,1,f
3607,556,1,1,1,f
3607,1462,36,1,1,f
3607,995,87,1,1,f
3607,313,94,1,1,f
3607,221,91,1,1,f
3607,438,79,1,1,f
3607,29,97,1,1,f
3607,1623,73,1,1,f
3607,1621,55,1,1,f
3607,1619,70,1,1,f
3607,7218,1,1,1,f
3608,830,55,1,1,f
3608,1189,90,1,1,f
3608,1203,1,1,1,f
3608,1420,82,1,1,f
3608,199,89,1,1,f
3608,201,83,1,1,f
3608,203,82,1,1,f
3608,205,97,1,1,f
3608,209,64,1,1,f
3608,211,55,1,1,f
3608,213,58,1,1,f
3608,215,74,1,1,f
3608,2485,68,1,1,f
3608,217,66,1,1,f
3608,554,1,1,1,f
3608,562,1,1,1,f
3608,564,1,1,1,f
3608,559,1,1,1,f
3608,556,1,1,1,f
3608,1462,36,1,1,f
3608,313,94,1,1,f
1052,830,55,1,1,f
1052,1203,1,1,1,f
1052,215,74,1,1,f
1052,217,66,1,1,f
1052,1621,55,1,1,f
1053,203,82,1,1,f
1053,556,1,1,1,f
3606,213,58,1,1,f
3606,438,79,1,1,f
3607,1420,82,1,1,f
3607,562,1,1,1,f
3607,1617,67,1,1,f
3608,207,59,1,1,f
3608,995,87,1,1,f
3608,221,91,1,1,f
3608,438,79,1,1,f
3608,29,97,1,1,f
3608,1623,73,1,1,f
3608,1621,55,1,1,f
