npc_id,npc_skill_label,npc_skill_level
441,Strength,130
442,Strength,130
448,Hitpoints,32
258,Magic,1
4666,Ranged,1
4668,Defence,40
4670,Hitpoints,140
4672,Hitpoints,140
4674,Attack,200
4675,Ranged,1
4677,Hitpoints,75
4678,Strength,68
4680,Hitpoints,75
4682,Magic,1
4683,Hitpoints,105
4685,Strength,40
4687,Ranged,1
4688,Strength,60
4690,Magic,1
4691,Ranged,1
4693,Magic,1
4695,Defence,71
4697,Attack,68
4698,Ranged,1
4700,Magic,1
4702,Defence,148
4703,Hitpoints,157
4705,Defence,148
4805,Defence,85
4807,Attack,105
4808,Hitpoints,90
4814,Magic,105
4815,Strength,86
2,Hitpoints,7
4,Hitpoints,7
4,Strength,1
6,Strength,1
12,Magic,1
15,Defence,22
18,Attack,7
19,Strength,29
21,Magic,1
23,Hitpoints,52
25,Attack,1
26,Magic,1
32,Defence,14
44,Defence,1
45,Ranged,1
51,Magic,1
53,Hitpoints,140
54,Hitpoints,190
58,Hitpoints,55
59,Defence,31
61,Hitpoints,2
63,Defence,30
74,Defence,10
75,Strength,9
79,Attack,70
83,Attack,76
89,Magic,1
91,Defence,17
92,Ranged,1
94,Magic,18
99,Hitpoints,49
104,Hitpoints,27
107,Strength,12
110,Ranged,1
112,Ranged,1
113,Hitpoints,60
115,Hitpoints,60
117,Attack,18
118,Magic,1
120,Defence,6
121,Strength,8
125,Attack,47
127,Attack,38
127,Strength,38
135,Attack,55
135,Strength,60
140,Hitpoints,24
142,Hitpoints,10
159,Hitpoints,2
161,Attack,1
163,Ranged,1
170,Magic,1
172,Strength,2
178,Magic,1
180,Hitpoints,13
186,Attack,7
186,Ranged,1
190,Attack,8
193,Hitpoints,40
201,Hitpoints,47
205,Attack,58
206,Magic,1
221,Ranged,1
247,Hitpoints,50
256,Hitpoints,25
269,Attack,145
272,Defence,10
275,Hitpoints,49
281,Attack,2
288,Attack,1
344,Ranged,1
346,Attack,19
351,Defence,1
352,Strength,1
354,Ranged,1
359,Defence,1
360,Strength,1
362,Magic,1
365,Magic,1
368,Ranged,1
374,Ranged,1
419,Magic,1
420,Strength,9
422,Ranged,1
423,Strength,9
425,Hitpoints,170
427,Ranged,1
428,Strength,130
430,Magic,1
441,Attack,130
447,Magic,1
449,Defence,21
86,Hitpoints,5
258,Attack,80
4666,Strength,40
4667,Ranged,1
4669,Defence,130
4671,Defence,130
4672,Strength,130
4674,Magic,100
4676,Defence,200
4677,Ranged,1
4679,Magic,68
4681,Defence,95
4682,Strength,95
4684,Ranged,1
4686,Defence,40
4688,Attack,60
4689,Strength,22
4691,Defence,26
4693,Defence,26
4694,Defence,71
4696,Hitpoints,79
4698,Attack,76
4699,Ranged,1
4700,Ranged,1
4702,Hitpoints,157
4704,Ranged,1
4705,Strength,152
4806,Hitpoints,90
4808,Attack,105
4813,Magic,105
4815,Hitpoints,90
2,Defence,1
3,Magic,1
5,Strength,1
14,Ranged,1
15,Strength,22
19,Defence,25
20,Strength,54
22,Attack,14
23,Ranged,1
25,Hitpoints,7
32,Ranged,1
38,Hitpoints,10
44,Strength,1
49,Magic,1
51,Attack,40
52,Defence,40
54,Attack,200
55,Ranged,1
59,Magic,1
60,Strength,51
62,Magic,1
73,Attack,8
74,Strength,9
76,Hitpoints,22
79,Defence,70
82,Hitpoints,79
84,Defence,148
89,Ranged,1
91,Strength,18
93,Defence,17
106,Hitpoints,25
111,Attack,40
112,Magic,1
113,Magic,1
115,Defence,43
118,Hitpoints,16
120,Hitpoints,16
122,Attack,22
123,Ranged,1
125,Hitpoints,59
126,Strength,56
128,Hitpoints,6
133,Hitpoints,29
134,Attack,50
136,Defence,19
158,Hitpoints,67
160,Hitpoints,2
163,Attack,17
164,Hitpoints,31
172,Defence,5
175,Hitpoints,8
179,Hitpoints,42
180,Ranged,1
187,Ranged,1
188,Magic,25
193,Ranged,1
203,Hitpoints,37
221,Magic,1
231,Strength,13
254,Hitpoints,25
257,Hitpoints,25
271,Hitpoints,40
273,Magic,1
274,Hitpoints,49
281,Ranged,1
288,Ranged,1
352,Magic,1
353,Magic,1
360,Attack,1
362,Attack,1
363,Ranged,1
374,Magic,1
382,Ranged,1
419,Hitpoints,22
421,Attack,8
422,Magic,1
423,Magic,1
425,Magic,1
427,Hitpoints,170
429,Attack,130
430,Defence,130
439,Attack,130
440,Strength,130
442,Magic,1
86,Ranged,1
4668,Strength,40
4670,Magic,1
4672,Attack,130
4673,Strength,200
4674,Ranged,1
4676,Hitpoints,190
4679,Attack,68
4681,Attack,95
4682,Defence,95
4684,Hitpoints,105
4685,Hitpoints,70
4687,Magic,1
4688,Hitpoints,120
4690,Strength,22
4692,Ranged,1
4694,Ranged,1
4695,Ranged,1
4697,Hitpoints,79
4699,Attack,76
4701,Defence,81
4702,Magic,1
4704,Attack,145
4705,Ranged,1
4806,Attack,105
4807,Magic,105
4813,Attack,105
4815,Magic,105
2,Attack,1
3,Defence,1
5,Attack,1
6,Ranged,1
13,Hitpoints,14
15,Magic,1
18,Defence,4
20,Ranged,1
22,Magic,1
24,Hitpoints,7
25,Strength,1
27,Ranged,40
41,Attack,1
45,Attack,1
49,Ranged,1
51,Ranged,1
53,Defence,130
54,Ranged,1
58,Magic,1
60,Attack,41
63,Magic,1
73,Strength,9
75,Magic,1
76,Strength,9
81,Hitpoints,8
83,Defence,81
90,Defence,17
91,Ranged,1
93,Magic,1
105,Strength,18
107,Ranged,1
110,Attack,65
112,Defence,60
114,Hitpoints,60
118,Attack,8
119,Ranged,1
121,Magic,1
123,Attack,22
124,Magic,1
126,Magic,1
134,Defence,58
136,Ranged,1
159,Ranged,1
161,Magic,1
163,Defence,17
164,Strength,17
172,Magic,6
174,Ranged,1
178,Defence,25
179,Magic,1
181,Hitpoints,20
186,Hitpoints,18
188,Defence,12
189,Strength,8
191,Hitpoints,40
193,Strength,34
202,Hitpoints,37
205,Defence,62
221,Defence,91
222,Strength,2
237,Hitpoints,50
269,Ranged,1
272,Ranged,1
282,Hitpoints,17
288,Magic,1
301,Strength,90
345,Magic,1
346,Strength,18
351,Strength,1
353,Strength,1
360,Magic,1
361,Ranged,1
363,Magic,1
365,Ranged,1
382,Strength,8
419,Strength,9
421,Ranged,1
423,Defence,10
425,Attack,130
426,Hitpoints,170
428,Defence,130
430,Attack,130
438,Defence,130
439,Ranged,1
443,Attack,130
447,Strength,23
453,Hitpoints,27
475,Defence,13
476,Ranged,1
480,Hitpoints,2
86,Magic,1
258,Defence,80
4673,Defence,200
4674,Strength,200
4677,Defence,68
4678,Ranged,1
4679,Strength,68
4681,Magic,1
4683,Defence,95
4684,Strength,95
4686,Magic,1
4687,Strength,40
4689,Magic,1
4691,Magic,1
4692,Strength,22
4694,Attack,68
4696,Defence,71
4697,Magic,1
4701,Attack,76
4702,Strength,152
4704,Hitpoints,157
4706,Magic,1
4806,Defence,85
4807,Strength,86
4813,Ranged,105
4814,Strength,86
1,Strength,1
3,Strength,1
5,Defence,1
12,Attack,8
14,Defence,32
16,Defence,1
19,Attack,30
20,Hitpoints,66
21,Hitpoints,82
23,Defence,41
24,Ranged,1
26,Ranged,1
32,Attack,19
35,Hitpoints,22
39,Hitpoints,10
41,Ranged,1
45,Magic,1
47,Hitpoints,2
50,Defence,240
52,Attack,40
53,Magic,1
55,Hitpoints,105
58,Strength,42
60,Ranged,1
62,Defence,35
74,Attack,8
75,Ranged,1
76,Ranged,1
79,Strength,70
83,Magic,1
84,Hitpoints,157
89,Strength,13
90,Strength,18
92,Defence,17
93,Strength,18
105,Hitpoints,27
107,Attack,11
111,Defence,40
113,Defence,43
114,Ranged,1
115,Strength,43
117,Defence,26
119,Attack,38
120,Magic,1
122,Strength,24
124,Defence,42
126,Attack,56
127,Ranged,1
134,Strength,52
135,Ranged,1
160,Defence,1
161,Ranged,1
164,Ranged,1
172,Attack,5
174,Attack,5
179,Attack,25
181,Attack,8
181,Ranged,1
186,Strength,5
188,Strength,8
190,Ranged,1
206,Attack,19
222,Defence,3
255,Hitpoints,25
270,Hitpoints,60
273,Attack,12
281,Magic,1
288,Defence,1
345,Defence,14
352,Attack,1
353,Ranged,1
360,Defence,1
362,Defence,1
363,Strength,1
365,Strength,54
374,Defence,43
382,Magic,1
420,Attack,8
421,Hitpoints,22
423,Attack,8
424,Ranged,1
426,Defence,130
428,Attack,130
429,Ranged,1
438,Ranged,1
442,Attack,130
443,Ranged,1
448,Magic,1
449,Strength,23
459,Ranged,1
476,Hitpoints,22
258,Ranged,1
447,Ranged,1
449,Attack,19
459,Magic,1
476,Defence,13
489,Hitpoints,43
448,Attack,19
449,Ranged,1
459,Defence,17
475,Strength,16
477,Ranged,1
479,Hitpoints,2
448,Strength,23
459,Strength,18
476,Magic,1
475,Hitpoints,22
477,Defence,80
477,Strength,78
459,Hitpoints,18
476,Attack,17
477,Magic,1
475,Attack,17
477,Attack,75
475,Magic,1
477,Hitpoints,170
478,Hitpoints,22
475,Ranged,1
476,Strength,16
3042,Attack,19
3042,Defence,14
3042,Hitpoints,22
3042,Ranged,1
3042,Magic,1
3042,Strength,18
3043,Attack,19
3043,Defence,14
3043,Hitpoints,22
3043,Magic,1
3043,Ranged,1
3043,Strength,18
3047,Attack,1
3047,Defence,1
3047,Hitpoints,1
3047,Magic,1
3047,Ranged,1
3047,Strength,1
3048,Attack,1
3048,Defence,1
3048,Hitpoints,1
3048,Magic,1
3048,Ranged,1
3048,Strength,1
3057,Attack,84
3057,Defence,84
3057,Hitpoints,108
3057,Magic,1
3057,Ranged,1
3057,Strength,84
3058,Attack,36
3058,Defence,52
3058,Hitpoints,70
3058,Magic,1
3058,Ranged,1
3058,Strength,44
3059,Hitpoints,100
3060,Attack,1
3060,Defence,14
3060,Hitpoints,32
3060,Magic,26
3060,Ranged,1
3060,Strength,1
3061,Attack,44
3061,Defence,48
3061,Hitpoints,58
3061,Magic,1
3061,Ranged,44
3061,Strength,48
3062,Hitpoints,40
3063,Attack,86
3063,Defence,86
3063,Hitpoints,120
3063,Magic,1
3063,Ranged,1
3063,Strength,86
3064,Attack,136
3064,Defence,142
3064,Hitpoints,148
3064,Magic,136
3064,Ranged,1
3064,Strength,140
3065,Attack,1
3065,Defence,34
3065,Hitpoints,58
3065,Magic,1
3065,Ranged,36
3065,Strength,1
3068,Attack,125
3068,Defence,120
3068,Hitpoints,200
3068,Magic,125
3068,Ranged,120
3068,Strength,116
3069,Attack,125
3069,Defence,120
3069,Hitpoints,200
3069,Magic,125
3069,Ranged,120
3069,Strength,116
3070,Attack,125
3070,Defence,120
3070,Hitpoints,200
3070,Magic,125
3070,Ranged,120
3070,Strength,116
3071,Attack,125
3071,Defence,120
3071,Hitpoints,200
3071,Magic,125
3071,Ranged,120
3071,Strength,116
3072,Attack,40
3072,Defence,40
3072,Hitpoints,70
3072,Magic,1
3072,Ranged,1
3072,Strength,40
3073,Attack,47
3073,Defence,47
3073,Hitpoints,59
3073,Magic,1
3073,Ranged,1
3073,Strength,47
3079,Attack,2
3079,Defence,3
3079,Hitpoints,15
3079,Magic,1
3079,Ranged,1
3079,Strength,2
3080,Attack,2
3080,Defence,3
3080,Hitpoints,15
3080,Magic,1
3080,Ranged,1
3080,Strength,2
3151,Attack,15
3151,Defence,17
3151,Hitpoints,18
3151,Magic,1
3151,Ranged,1
3151,Strength,18
3153,Attack,54
3153,Defence,32
3153,Hitpoints,25
3153,Magic,1
3153,Ranged,1
3153,Strength,46
3154,Attack,30
3154,Defence,30
3154,Hitpoints,35
3154,Magic,1
3154,Ranged,1
3154,Strength,25
3200,Ranged,270
3202,Hitpoints,51
3219,Magic,1
3220,Hitpoints,16
3223,Defence,1
3224,Hitpoints,7
3226,Defence,1
3229,Strength,18
3231,Attack,19
3233,Attack,19
3239,Attack,1
3240,Strength,1
3242,Magic,6
3244,Attack,5
3245,Ranged,1
3247,Magic,1
3250,Attack,8
3252,Defence,3
3253,Strength,7
3256,Magic,1
3257,Strength,7
3261,Strength,7
3263,Magic,1
3268,Ranged,1
3269,Magic,1
3271,Hitpoints,16
3273,Attack,8
3275,Defence,6
3294,Strength,8
3300,Hitpoints,8
3313,Attack,97
3319,Hitpoints,40
3340,Defence,200
3346,Hitpoints,65
3348,Ranged,1
3350,Attack,30
3371,Hitpoints,120
3376,Attack,70
3387,Ranged,1
3406,Hitpoints,15
3484,Hitpoints,120
3485,Attack,10
3487,Defence,10
3488,Magic,1
3490,Hitpoints,150
3492,Magic,1
3494,Hitpoints,210
3495,Magic,1
3497,Attack,78
3498,Magic,1
3500,Hitpoints,240
3502,Attack,78
3517,Hitpoints,20
3523,Hitpoints,85
3525,Hitpoints,85
3576,Magic,50
3578,Attack,95
3580,Defence,75
3581,Strength,18
3586,Strength,104
3588,Magic,1
3590,Defence,215
3591,Strength,1
3594,Hitpoints,100
3599,Ranged,30
3600,Strength,50
3607,Hitpoints,45
3612,Defence,60
3614,Hitpoints,125
3617,Magic,1
3619,Magic,50
3621,Attack,115
3622,Ranged,1
3653,Hitpoints,64
3673,Hitpoints,8
3676,Hitpoints,10
3697,Strength,30
3699,Hitpoints,40
3701,Defence,30
3702,Ranged,1
3704,Strength,30
6101,Magic,1
6204,Magic,50
6206,Hitpoints,150
6208,Ranged,1
6219,Magic,1
6221,Ranged,1
6223,Hitpoints,121
6227,Attack,124
6229,Magic,1
6231,Ranged,1
6247,Defence,300
6250,Defence,120
6252,Ranged,150
6256,Hitpoints,120
6260,Defence,250
6261,Ranged,50
6265,Strength,80
6277,Defence,100
6278,Strength,1
4816,Strength,86
4818,Defence,85
4820,Defence,85
4821,Ranged,105
4823,Magic,105
4824,Strength,86
4826,Ranged,105
4828,Attack,105
4829,Ranged,105
4831,Hitpoints,90
4833,Attack,105
4834,Hitpoints,90
4835,Strength,86
4837,Magic,105
4838,Ranged,105
4840,Attack,105
4841,Ranged,105
4843,Strength,86
4849,Attack,105
4850,Ranged,105
4852,Ranged,105
4898,Magic,1
3202,Defence,40
3219,Ranged,1
3221,Hitpoints,16
3224,Attack,1
3225,Ranged,1
3227,Hitpoints,7
3229,Attack,19
3230,Defence,14
3231,Strength,18
3238,Magic,1
3239,Ranged,1
3242,Defence,5
3243,Defence,5
3245,Defence,5
3246,Defence,3
3248,Defence,3
3249,Strength,7
3251,Defence,3
3253,Attack,8
3255,Strength,7
3259,Defence,3
3260,Ranged,1
3263,Strength,7
3268,Strength,8
3270,Magic,1
3272,Magic,1
3274,Attack,8
3275,Magic,1
3277,Hitpoints,30
3291,Strength,18
3295,Magic,1
3313,Hitpoints,102
3340,Ranged,1
3347,Magic,65
3349,Defence,25
3350,Strength,29
3369,Hitpoints,120
3376,Hitpoints,80
3400,Ranged,1
3484,Ranged,1
3486,Magic,1
3487,Strength,100
3489,Ranged,1
3491,Hitpoints,150
3492,Strength,100
3494,Strength,120
3496,Magic,1
3497,Strength,78
3499,Strength,78
3501,Attack,78
3502,Magic,1
3518,Hitpoints,20
3528,Hitpoints,85
3577,Hitpoints,50
3580,Attack,115
3581,Ranged,1
3587,Magic,1
3589,Hitpoints,90
3591,Magic,1
3599,Hitpoints,120
3601,Magic,30
3602,Magic,30
3612,Magic,30
3614,Defence,60
3617,Strength,130
3619,Hitpoints,150
3621,Hitpoints,75
3654,Hitpoints,64
3656,Hitpoints,25
3675,Strength,40
3676,Strength,40
3698,Hitpoints,40
3700,Ranged,1
3702,Hitpoints,40
3704,Defence,30
3705,Attack,53
6101,Strength,70
6204,Ranged,50
6208,Defence,153
6210,Strength,104
6220,Ranged,140
6222,Magic,200
6225,Defence,175
6227,Ranged,169
6231,Defence,61
6248,Magic,125
6252,Hitpoints,162
6256,Attack,1
6257,Magic,180
6260,Strength,350
6263,Magic,150
6276,Hitpoints,120
6277,Ranged,1
8133,Ranged,150
4817,Attack,105
4819,Defence,85
4820,Strength,86
4821,Hitpoints,90
4823,Hitpoints,90
4825,Attack,105
4826,Magic,105
4827,Strength,86
4829,Magic,105
4831,Ranged,105
4833,Defence,85
4835,Defence,85
4837,Attack,105
4839,Attack,105
4840,Magic,105
4841,Strength,86
4843,Hitpoints,90
4849,Magic,105
4851,Defence,85
4852,Strength,86
4898,Strength,24
3200,Magic,270
3202,Attack,50
3221,Defence,6
3221,Strength,8
3224,Magic,1
3226,Magic,1
3227,Ranged,1
3230,Magic,1
3231,Ranged,1
3233,Strength,18
3238,Hitpoints,7
3239,Strength,1
3243,Ranged,1
3244,Magic,6
3247,Attack,8
3248,Strength,7
3251,Strength,7
3255,Attack,8
3256,Ranged,1
3259,Ranged,1
3261,Defence,3
3263,Attack,8
3268,Magic,1
3269,Hitpoints,16
3271,Defence,6
3273,Defence,6
3275,Attack,8
3278,Hitpoints,30
3291,Attack,15
3294,Ranged,1
3300,Defence,3
3340,Hitpoints,200
3346,Magic,65
3348,Magic,1
3350,Hitpoints,52
3370,Defence,126
3375,Magic,200
3387,Attack,10
3387,Strength,100
3422,Hitpoints,20
3485,Magic,1
3486,Strength,100
3489,Attack,10
3490,Defence,10
3491,Strength,100
3493,Ranged,100
3495,Defence,100
3496,Ranged,1
3498,Strength,78
3500,Attack,78
3502,Defence,81
3577,Attack,95
3578,Ranged,50
3581,Attack,15
3583,Attack,22
3586,Hitpoints,116
3587,Ranged,1
3589,Ranged,1
3591,Hitpoints,85
3599,Magic,30
3601,Strength,50
3613,Defence,60
3617,Hitpoints,170
3618,Ranged,115
3620,Hitpoints,150
3622,Hitpoints,22
3648,Hitpoints,200
3651,Hitpoints,64
3675,Magic,1
3697,Defence,30
3698,Strength,30
3700,Attack,53
3701,Strength,30
3703,Ranged,1
3705,Magic,1
6100,Strength,9
6203,Hitpoints,255
6206,Defence,127
6210,Magic,1
6220,Hitpoints,120
6222,Defence,260
6223,Ranged,100
6225,Strength,80
6229,Ranged,1
6247,Strength,196
6248,Strength,125
6255,Attack,100
6256,Defence,80
6260,Attack,280
6263,Defence,150
6265,Hitpoints,146
6277,Hitpoints,100
6278,Magic,180
4816,Defence,85
4817,Strength,86
4819,Magic,105
4821,Defence,85
4822,Strength,86
4824,Magic,105
4826,Defence,85
4827,Ranged,105
4829,Defence,85
4831,Defence,85
4832,Ranged,105
4834,Defence,85
4836,Attack,105
4837,Ranged,105
4838,Magic,105
4840,Strength,86
4842,Hitpoints,90
4844,Attack,105
4849,Ranged,105
4851,Ranged,105
4898,Defence,24
4910,Strength,35
3200,Hitpoints,250
3201,Magic,67
3220,Attack,8
3221,Ranged,1
3225,Attack,1
3227,Defence,1
3228,Attack,19
3232,Defence,14
3238,Ranged,1
3240,Defence,1
3242,Attack,5
3246,Ranged,1
3249,Defence,3
3251,Attack,8
3252,Attack,8
3253,Magic,1
3256,Strength,7
3258,Defence,3
3259,Strength,7
3262,Strength,7
3268,Hitpoints,16
3269,Strength,8
3271,Strength,8
3272,Strength,8
3274,Magic,1
3294,Defence,6
3295,Strength,8
3313,Defence,91
3347,Defence,65
3348,Hitpoints,52
3349,Strength,29
3366,Magic,200
3368,Magic,200
3376,Ranged,1
3406,Defence,12
3484,Attack,60
3485,Hitpoints,150
3487,Hitpoints,150
3488,Ranged,1
3490,Strength,100
3492,Hitpoints,150
3493,Hitpoints,200
3496,Attack,99
3498,Defence,81
3499,Hitpoints,240
3501,Defence,81
3522,Hitpoints,85
3526,Hitpoints,85
3532,Hitpoints,60
3576,Ranged,50
3578,Magic,50
3581,Defence,17
3583,Defence,24
3584,Hitpoints,120
3586,Defence,102
3588,Attack,40
3589,Defence,70
3591,Attack,1
3592,Magic,60
3599,Strength,50
3601,Hitpoints,120
3602,Strength,50
3609,Hitpoints,45
3612,Ranged,70
3613,Strength,30
3617,Ranged,1
3619,Defence,75
3620,Strength,186
3622,Strength,9
3666,Hitpoints,64
3676,Magic,1
3698,Attack,53
3699,Strength,30
3701,Magic,1
3702,Strength,30
3704,Hitpoints,40
6101,Defence,71
6203,Magic,200
6206,Magic,50
6210,Defence,102
6220,Attack,1
6221,Hitpoints,75
6222,Ranged,380
6227,Hitpoints,159
6231,Magic,180
6247,Attack,280
6248,Ranged,1
6250,Ranged,1
6255,Hitpoints,100
6257,Defence,61
6261,Attack,124
6263,Hitpoints,127
6276,Attack,1
6278,Defence,61
8133,Strength,320
4817,Defence,85
4818,Ranged,105
4820,Hitpoints,90
4822,Magic,105
4824,Attack,105
4825,Defence,85
4827,Magic,105
4829,Strength,86
4830,Strength,86
4832,Strength,86
4835,Hitpoints,90
4836,Hitpoints,90
4838,Attack,105
4839,Ranged,105
4840,Ranged,105
4843,Attack,105
4844,Ranged,105
4850,Hitpoints,90
4851,Strength,86
4893,Hitpoints,32
4910,Defence,35
3201,Defence,40
3202,Ranged,67
3219,Defence,6
3220,Defence,6
3223,Attack,1
3224,Ranged,1
3227,Attack,1
3228,Ranged,1
3229,Magic,1
3240,Magic,1
3241,Strength,18
3243,Magic,6
3245,Magic,6
3246,Magic,1
3248,Attack,8
3249,Ranged,1
3251,Magic,1
3252,Strength,7
3255,Ranged,1
3257,Magic,1
3259,Attack,8
3260,Strength,7
3262,Magic,1
3269,Attack,8
3270,Ranged,1
3272,Hitpoints,16
3273,Ranged,1
3275,Ranged,1
3291,Magic,1
3295,Defence,6
3300,Ranged,1
3313,Ranged,1
3320,Hitpoints,40
3346,Defence,65
3347,Ranged,65
3349,Magic,1
3350,Ranged,1
3367,Magic,200
3369,Defence,126
3370,Hitpoints,120
3376,Strength,70
3400,Strength,100
3406,Ranged,1
3423,Hitpoints,20
3485,Strength,100
3487,Ranged,1
3488,Hitpoints,150
3490,Ranged,1
3492,Ranged,1
3494,Defence,75
3495,Strength,1
3497,Hitpoints,240
3499,Ranged,50
3501,Magic,1
3502,Strength,78
3576,Attack,95
3577,Magic,50
3580,Magic,50
3582,Hitpoints,49
3585,Hitpoints,9
3587,Hitpoints,60
3588,Ranged,1
3590,Ranged,1
3592,Defence,60
3599,Attack,50
3600,Hitpoints,120
3602,Attack,50
3606,Hitpoints,45
3610,Hitpoints,45
3613,Hitpoints,125
3617,Defence,130
3619,Attack,73
3620,Ranged,50
3622,Attack,8
3647,Hitpoints,200
3655,Hitpoints,25
3663,Hitpoints,200
3676,Defence,10
3698,Defence,30
3699,Magic,1
3701,Attack,53
3703,Attack,53
3704,Magic,1
3706,Hitpoints,60
6100,Ranged,1
6203,Defence,270
6204,Strength,118
6208,Magic,150
6219,Defence,100
6220,Strength,1
6222,Hitpoints,255
6225,Attack,80
6227,Strength,118
6231,Attack,1
6247,Ranged,250
6250,Magic,150
6252,Magic,80
6256,Magic,1
6260,Hitpoints,255
6261,Magic,50
6265,Magic,50
6276,Strength,1
8133,Attack,320
4816,Hitpoints,90
4818,Attack,105
4819,Ranged,105
4822,Attack,105
4824,Hitpoints,90
4825,Hitpoints,90
4827,Defence,85
4828,Magic,105
4830,Ranged,105
4832,Attack,105
4833,Magic,105
4834,Strength,86
4836,Ranged,105
4838,Hitpoints,90
4841,Attack,105
4842,Magic,105
4844,Hitpoints,90
4850,Attack,105
4851,Hitpoints,90
4892,Hitpoints,32
4910,Attack,20
3200,Defence,270
3201,Strength,50
3219,Strength,8
3223,Hitpoints,7
3224,Strength,1
3226,Hitpoints,7
3228,Defence,14
3229,Ranged,1
3232,Strength,18
3239,Defence,1
3240,Ranged,1
3242,Ranged,1
3245,Strength,2
3247,Ranged,1
3248,Magic,1
3250,Strength,7
3252,Magic,1
3256,Attack,8
3258,Magic,1
3259,Magic,1
3261,Attack,8
3262,Ranged,1
3268,Attack,8
3270,Attack,8
3272,Attack,8
3274,Defence,6
3275,Hitpoints,16
3291,Hitpoints,18
3295,Attack,8
3313,Strength,97
3340,Strength,200
3347,Strength,65
3349,Attack,30
3366,Defence,126
3367,Hitpoints,120
3375,Defence,126
3387,Hitpoints,150
3400,Magic,1
3484,Magic,1
3486,Hitpoints,150
3488,Defence,10
3489,Strength,100
3491,Defence,10
3493,Defence,82
3494,Magic,1
3496,Hitpoints,130
3497,Magic,1
3499,Attack,78
3500,Strength,78
3502,Hitpoints,240
3537,Hitpoints,85
3576,Hitpoints,50
3578,Defence,45
3580,Hitpoints,75
3583,Strength,24
3587,Attack,43
3589,Strength,70
3590,Strength,215
3592,Ranged,120
3600,Attack,50
3601,Defence,70
3608,Hitpoints,45
3613,Magic,30
3614,Magic,30
3618,Defence,75
3620,Magic,50
3621,Ranged,115
3646,Hitpoints,200
3675,Hitpoints,10
3697,Magic,1
3699,Defence,30
3700,Hitpoints,40
3702,Attack,53
3704,Attack,53
3705,Defence,30
6100,Attack,8
6203,Attack,340
6204,Attack,124
6206,Strength,76
6210,Hitpoints,116
6220,Defence,80
6221,Attack,1
6223,Magic,150
6227,Magic,50
6231,Hitpoints,75
6248,Attack,120
6250,Strength,101
6255,Magic,1
6257,Attack,1
6261,Hitpoints,128
6263,Strength,50
6276,Ranged,140
6278,Attack,1
8133,Magic,350
4817,Hitpoints,90
4819,Hitpoints,90
4820,Attack,105
4822,Defence,85
4824,Defence,85
4826,Attack,105
4828,Defence,85
4830,Attack,105
4831,Magic,105
4832,Magic,105
4834,Magic,105
4836,Defence,85
4837,Strength,86
4839,Defence,85
4840,Defence,85
4842,Attack,105
4843,Magic,105
4849,Defence,85
4850,Strength,86
4852,Magic,105
4898,Ranged,1
3201,Attack,50
3202,Strength,50
3219,Attack,8
3220,Ranged,1
3223,Magic,1
3225,Defence,1
3226,Strength,1
3228,Magic,1
3230,Ranged,1
3231,Magic,1
3233,Magic,1
3238,Defence,1
3240,Attack,1
3241,Ranged,1
3243,Attack,5
3244,Strength,2
3247,Strength,7
3249,Magic,1
3253,Defence,3
3255,Magic,1
3257,Defence,3
3258,Strength,7
3260,Magic,1
3262,Defence,3
3269,Defence,6
3270,Strength,8
3272,Defence,6
3273,Strength,8
3275,Strength,8
3291,Ranged,1
3295,Hitpoints,16
3300,Strength,4
3313,Magic,1
3346,Attack,65
3347,Hitpoints,65
3349,Hitpoints,52
3369,Magic,200
3376,Defence,70
3400,Defence,10
3406,Magic,1
3476,Hitpoints,21
3486,Attack,10
3487,Attack,10
3489,Defence,10
3490,Attack,10
3492,Attack,10
3493,Strength,150
3495,Attack,1
3497,Defence,81
3498,Ranged,50
3500,Defence,81
3501,Strength,78
3520,Hitpoints,85
3538,Hitpoints,85
3576,Strength,16
3578,Hitpoints,50
3581,Magic,1
3586,Attack,105
3588,Defence,40
3589,Attack,70
3590,Hitpoints,210
3592,Attack,80
3600,Magic,30
3602,Defence,70
3613,Ranged,70
3614,Ranged,70
3618,Strength,76
3619,Strength,186
3622,Defence,10
3657,Hitpoints,25
3675,Defence,10
3697,Hitpoints,40
3699,Attack,53
3700,Defence,30
3702,Magic,1
3703,Hitpoints,40
3705,Hitpoints,40
6101,Attack,68
6203,Ranged,1
6208,Hitpoints,161
6208,Strength,60
6219,Strength,100
6221,Defence,61
6223,Attack,80
6225,Ranged,150
6229,Strength,100
6248,Hitpoints,160
6252,Defence,130
6255,Ranged,1
6257,Ranged,1
6260,Ranged,350
6263,Ranged,1
6276,Magic,1
6277,Strength,100
8133,Hitpoints,2500
4817,Magic,105
4818,Strength,86
4820,Magic,105
4822,Hitpoints,90
4823,Strength,86
4825,Magic,105
4827,Hitpoints,90
4828,Ranged,105
4830,Defence,85
4832,Hitpoints,90
4833,Ranged,105
4834,Ranged,105
4836,Magic,105
4838,Strength,86
4841,Defence,85
4842,Strength,86
4844,Magic,105
4850,Magic,105
4851,Magic,105
4898,Attack,22
4910,Ranged,30
3200,Strength,270
3202,Magic,67
3219,Hitpoints,16
3221,Attack,8
3223,Strength,1
3224,Defence,1
3225,Strength,1
3227,Magic,1
3229,Defence,14
3230,Strength,18
3232,Magic,1
3233,Defence,14
3238,Attack,1
3239,Magic,1
3241,Defence,14
3243,Strength,2
3244,Ranged,1
3246,Strength,7
